dataset,dataset_label,seed,method,endpoint_valid,endpoint_invalid_reason,n_dag_extensions,total_tests,contradicted_tests,contradicted_independence_tests,contradicted_dependence_tests,contradiction_rate,all_tests_enforced,raw_graph_path,facts_path
survey,Survey (6),2039,MPC,True,,1.0,83,19.0,18.0,1.0,0.2289156626506024,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0013_seed_2039.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep14/facts.lp
survey,Survey (6),2040,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0014_seed_2040.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep15/facts.lp
survey,Survey (6),2041,MPC,True,,2.0,44,9.0,2.0,7.0,0.20454545454545456,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0015_seed_2041.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep16/facts.lp
survey,Survey (6),2042,MPC,True,,6.0,22,3.0,1.0,2.0,0.13636363636363635,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0016_seed_2042.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep17/facts.lp
survey,Survey (6),2043,MPC,True,,6.0,22,2.0,1.0,1.0,0.09090909090909091,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0017_seed_2043.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep18/facts.lp
survey,Survey (6),2044,MPC,True,,1.0,48,15.0,15.0,0.0,0.3125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0018_seed_2044.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep19/facts.lp
survey,Survey (6),2045,MPC,True,,5.0,52,13.0,10.0,3.0,0.25,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0019_seed_2045.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep20/facts.lp
survey,Survey (6),2046,MPC,True,,5.0,50,14.0,10.0,4.0,0.28,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0020_seed_2046.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep21/facts.lp
survey,Survey (6),2047,MPC,True,,3.0,56,18.0,7.0,11.0,0.32142857142857145,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0021_seed_2047.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep22/facts.lp
survey,Survey (6),2048,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,61,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0022_seed_2048.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep23/facts.lp
survey,Survey (6),2049,MPC,True,,1.0,68,19.0,15.0,4.0,0.27941176470588236,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0023_seed_2049.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep24/facts.lp
survey,Survey (6),2050,MPC,True,,1.0,71,18.0,10.0,8.0,0.2535211267605634,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0024_seed_2050.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep25/facts.lp
survey,Survey (6),2051,MPC,True,,5.0,38,10.0,9.0,1.0,0.2631578947368421,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0025_seed_2051.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep26/facts.lp
survey,Survey (6),2052,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0026_seed_2052.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep27/facts.lp
survey,Survey (6),2053,MPC,True,,5.0,44,10.0,10.0,0.0,0.22727272727272727,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0027_seed_2053.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep28/facts.lp
survey,Survey (6),2054,MPC,True,,1.0,76,17.0,17.0,0.0,0.2236842105263158,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0028_seed_2054.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep29/facts.lp
survey,Survey (6),2055,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0029_seed_2055.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep30/facts.lp
survey,Survey (6),2056,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0030_seed_2056.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep31/facts.lp
survey,Survey (6),2057,MPC,True,,6.0,30,8.0,1.0,7.0,0.26666666666666666,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0031_seed_2057.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep32/facts.lp
survey,Survey (6),2058,MPC,True,,1.0,80,25.0,25.0,0.0,0.3125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0032_seed_2058.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep33/facts.lp
survey,Survey (6),2059,MPC,True,,5.0,38,10.0,9.0,1.0,0.2631578947368421,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0033_seed_2059.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep34/facts.lp
survey,Survey (6),2060,MPC,True,,6.0,72,20.0,20.0,0.0,0.2777777777777778,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0034_seed_2060.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep35/facts.lp
survey,Survey (6),2061,MPC,True,,5.0,41,11.0,9.0,2.0,0.2682926829268293,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0035_seed_2061.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep36/facts.lp
survey,Survey (6),2062,MPC,True,,5.0,86,26.0,25.0,1.0,0.3023255813953488,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0036_seed_2062.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep37/facts.lp
survey,Survey (6),2063,MPC,True,,2.0,52,12.0,2.0,10.0,0.23076923076923078,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0037_seed_2063.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep38/facts.lp
survey,Survey (6),2064,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0038_seed_2064.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep39/facts.lp
survey,Survey (6),2065,MPC,True,,5.0,44,10.0,10.0,0.0,0.22727272727272727,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0039_seed_2065.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep40/facts.lp
survey,Survey (6),2066,MPC,True,,5.0,47,14.0,9.0,5.0,0.2978723404255319,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0040_seed_2066.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep41/facts.lp
survey,Survey (6),2067,MPC,True,,5.0,56,20.0,10.0,10.0,0.35714285714285715,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0041_seed_2067.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep42/facts.lp
survey,Survey (6),2068,MPC,True,,6.0,64,20.0,17.0,3.0,0.3125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0042_seed_2068.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep43/facts.lp
survey,Survey (6),2069,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0043_seed_2069.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep44/facts.lp
survey,Survey (6),2070,MPC,False,ValueError: Endpoint graph has no consistent DAG extension,,46,,,,,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0044_seed_2070.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep45/facts.lp
survey,Survey (6),2071,MPC,True,,1.0,80,25.0,25.0,0.0,0.3125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0045_seed_2071.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep46/facts.lp
survey,Survey (6),2072,MPC,True,,1.0,68,18.0,14.0,4.0,0.2647058823529412,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0046_seed_2072.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep47/facts.lp
survey,Survey (6),2073,MPC,True,,1.0,80,25.0,25.0,0.0,0.3125,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0047_seed_2073.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep48/facts.lp
survey,Survey (6),2074,MPC,True,,5.0,40,11.0,11.0,0.0,0.275,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0048_seed_2074.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep49/facts.lp
survey,Survey (6),2075,MPC,True,,5.0,47,14.0,8.0,6.0,0.2978723404255319,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/survey/MPC/run_0049_seed_2075.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_survey_alpha001_nowrong_noweight_seed2026_2075_20260715_155405/rep50/facts.lp
asia,Asia (8),2026,MPC,True,,4.0,140,47.0,5.0,42.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0000_seed_2026.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep1/facts.lp
asia,Asia (8),2027,MPC,True,,4.0,140,47.0,5.0,42.0,0.3357142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0001_seed_2027.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep2/facts.lp
asia,Asia (8),2028,MPC,True,,8.0,146,47.0,4.0,43.0,0.3219178082191781,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0002_seed_2028.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep3/facts.lp
asia,Asia (8),2029,MPC,True,,4.0,135,45.0,3.0,42.0,0.3333333333333333,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0003_seed_2029.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep4/facts.lp
asia,Asia (8),2030,MPC,True,,4.0,137,44.0,4.0,40.0,0.32116788321167883,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0004_seed_2030.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep5/facts.lp
asia,Asia (8),2031,MPC,True,,8.0,145,44.0,4.0,40.0,0.30344827586206896,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0005_seed_2031.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep6/facts.lp
asia,Asia (8),2032,MPC,True,,4.0,166,52.0,3.0,49.0,0.3132530120481928,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0006_seed_2032.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep7/facts.lp
asia,Asia (8),2033,MPC,True,,4.0,124,42.0,5.0,37.0,0.3387096774193548,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0007_seed_2033.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep8/facts.lp
asia,Asia (8),2034,MPC,True,,4.0,154,53.0,5.0,48.0,0.34415584415584416,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0008_seed_2034.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep9/facts.lp
asia,Asia (8),2035,MPC,True,,8.0,151,48.0,4.0,44.0,0.31788079470198677,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0009_seed_2035.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep10/facts.lp
asia,Asia (8),2036,MPC,True,,8.0,135,44.0,6.0,38.0,0.32592592592592595,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0010_seed_2036.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep11/facts.lp
asia,Asia (8),2037,MPC,True,,4.0,140,43.0,3.0,40.0,0.30714285714285716,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0011_seed_2037.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep12/facts.lp
asia,Asia (8),2038,MPC,True,,4.0,140,46.0,5.0,41.0,0.32857142857142857,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0012_seed_2038.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep13/facts.lp
asia,Asia (8),2039,MPC,True,,8.0,151,51.0,6.0,45.0,0.33774834437086093,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0013_seed_2039.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep14/facts.lp
asia,Asia (8),2040,MPC,True,,4.0,124,41.0,5.0,36.0,0.33064516129032256,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0014_seed_2040.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep15/facts.lp
asia,Asia (8),2041,MPC,True,,4.0,140,50.0,5.0,45.0,0.35714285714285715,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0015_seed_2041.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep16/facts.lp
asia,Asia (8),2042,MPC,True,,4.0,140,48.0,5.0,43.0,0.34285714285714286,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0016_seed_2042.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep17/facts.lp
asia,Asia (8),2043,MPC,True,,4.0,133,46.0,3.0,43.0,0.3458646616541353,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0017_seed_2043.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep18/facts.lp
asia,Asia (8),2044,MPC,True,,4.0,134,44.0,5.0,39.0,0.3283582089552239,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0018_seed_2044.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep19/facts.lp
asia,Asia (8),2045,MPC,True,,4.0,146,50.0,3.0,47.0,0.3424657534246575,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0019_seed_2045.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep20/facts.lp
asia,Asia (8),2046,MPC,True,,8.0,146,48.0,6.0,42.0,0.3287671232876712,False,results/paper_aaai2027/frozen/results/estimated_graphs/paper_bnlearn_alpha001_nowrong_noweight_50rep_mpc_fgs/asia/MPC/run_0020_seed_2046.npz,results/paper_aaai2027/frozen/results/final_mcs_experiments_er_sf_alpha001_nowrong_noweight_50rep_chunked/wc_sweep_bnlearn_asia_alpha001_nowrong_noweight_seed2026_2075_20260715_161105/rep21/facts.lp
